filename,filepath,filesize,sample_rate,actor,actor_sex,emotion,label
03-01-07-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-01-01-01-07.wav,388974,48000,7,male,disgust,0
03-01-07-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-01-01-02-07.wav,385772,48000,7,male,disgust,0
03-01-07-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-01-02-01-07.wav,379366,48000,7,male,disgust,0
03-01-07-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-01-02-02-07.wav,388974,48000,7,male,disgust,0
03-01-07-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-02-01-01-07.wav,446634,48000,7,male,disgust,0
03-01-07-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-02-01-02-07.wav,472252,48000,7,male,disgust,0
03-01-07-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-02-02-01-07.wav,446632,48000,7,male,disgust,0
03-01-07-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-07-02-02-02-07.wav,507492,48000,7,male,disgust,0
03-01-08-01-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-01-01-01-07.wav,382560,48000,7,male,surprised,0
03-01-08-01-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-01-01-02-07.wav,388968,48000,7,male,surprised,0
03-01-08-01-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-01-02-01-07.wav,379358,48000,7,male,surprised,0
03-01-08-01-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-01-02-02-07.wav,379358,48000,7,male,surprised,0
03-01-08-02-01-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-02-01-01-07.wav,421008,48000,7,male,surprised,0
03-01-08-02-01-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-02-01-02-07.wav,398584,48000,7,male,surprised,0
03-01-08-02-02-01-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-02-02-01-07.wav,378120,48000,7,male,surprised,0
03-01-08-02-02-02-07.wav,datasets\RAVDESS\audio\Actor_07\03-01-08-02-02-02-07.wav,383172,48000,7,male,surprised,0
03-01-01-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-01-01-01-01-08.wav,373314,48000,8,female,neutral,0
03-01-01-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-01-01-01-02-08.wav,386254,48000,8,female,neutral,0
03-01-01-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-01-01-02-01-08.wav,376646,48000,8,female,neutral,0
03-01-01-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-01-01-02-02-08.wav,373442,48000,8,female,neutral,0
03-01-02-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-01-01-01-08.wav,383054,48000,8,female,calm,0
03-01-02-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-01-01-02-08.wav,363836,48000,8,female,calm,0
03-01-02-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-01-02-01-08.wav,370240,48000,8,female,calm,0
03-01-02-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-01-02-02-08.wav,370240,48000,8,female,calm,0
03-01-02-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-02-01-01-08.wav,386254,48000,8,female,calm,0
03-01-02-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-02-01-02-08.wav,395864,48000,8,female,calm,0
03-01-02-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-02-02-01-08.wav,389460,48000,8,female,calm,0
03-01-02-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-02-02-02-02-08.wav,402274,48000,8,female,calm,0
03-01-03-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-01-01-01-08.wav,373444,48000,8,female,happy,0
03-01-03-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-01-01-02-08.wav,367036,48000,8,female,happy,0
03-01-03-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-01-02-01-08.wav,370240,48000,8,female,happy,0
03-01-03-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-01-02-02-08.wav,367038,48000,8,female,happy,0
03-01-03-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-02-01-01-08.wav,399070,48000,8,female,happy,0
03-01-03-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-02-01-02-08.wav,411884,48000,8,female,happy,0
03-01-03-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-02-02-01-08.wav,405478,48000,8,female,happy,0
03-01-03-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-03-02-02-02-08.wav,415084,48000,8,female,happy,0
03-01-04-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-01-01-01-08.wav,440718,48000,8,female,sad,0
03-01-04-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-01-01-02-08.wav,408684,48000,8,female,sad,0
03-01-04-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-01-02-01-08.wav,379858,48000,8,female,sad,0
03-01-04-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-01-02-02-08.wav,383060,48000,8,female,sad,0
03-01-04-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-02-01-01-08.wav,399022,48000,8,female,sad,0
03-01-04-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-02-01-02-08.wav,415090,48000,8,female,sad,0
03-01-04-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-02-02-01-08.wav,389464,48000,8,female,sad,0
03-01-04-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-04-02-02-02-08.wav,392670,48000,8,female,sad,0
03-01-05-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-01-01-01-08.wav,392670,48000,8,female,angry,1
03-01-05-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-01-01-02-08.wav,383060,48000,8,female,angry,1
03-01-05-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-01-02-01-08.wav,376654,48000,8,female,angry,1
03-01-05-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-01-02-02-08.wav,379856,48000,8,female,angry,1
03-01-05-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-02-01-01-08.wav,418294,48000,8,female,angry,1
03-01-05-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-02-01-02-08.wav,399076,48000,8,female,angry,1
03-01-05-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-02-02-01-08.wav,383062,48000,8,female,angry,1
03-01-05-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-05-02-02-02-08.wav,386264,48000,8,female,angry,1
03-01-06-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-01-01-01-08.wav,418298,48000,8,female,fearful,0
03-01-06-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-01-01-02-08.wav,389468,48000,8,female,fearful,0
03-01-06-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-01-02-01-08.wav,399078,48000,8,female,fearful,0
03-01-06-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-01-02-02-08.wav,389468,48000,8,female,fearful,0
03-01-06-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-02-01-01-08.wav,418294,48000,8,female,fearful,0
03-01-06-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-02-01-02-08.wav,411316,48000,8,female,fearful,0
03-01-06-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-02-02-01-08.wav,408684,48000,8,female,fearful,0
03-01-06-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-06-02-02-02-08.wav,415092,48000,8,female,fearful,0
03-01-07-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-01-01-01-08.wav,411882,48000,8,female,disgust,0
03-01-07-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-01-01-02-08.wav,389462,48000,8,female,disgust,0
03-01-07-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-01-02-01-08.wav,415090,48000,8,female,disgust,0
03-01-07-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-01-02-02-08.wav,405480,48000,8,female,disgust,0
03-01-07-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-02-01-01-08.wav,427900,48000,8,female,disgust,0
03-01-07-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-02-01-02-08.wav,399074,48000,8,female,disgust,0
03-01-07-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-02-02-01-08.wav,395872,48000,8,female,disgust,0
03-01-07-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-07-02-02-02-08.wav,408682,48000,8,female,disgust,0
03-01-08-01-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-01-01-01-08.wav,392666,48000,8,female,surprised,0
03-01-08-01-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-01-01-02-08.wav,402274,48000,8,female,surprised,0
03-01-08-01-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-01-02-01-08.wav,399072,48000,8,female,surprised,0
03-01-08-01-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-01-02-02-08.wav,377332,48000,8,female,surprised,0
03-01-08-02-01-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-02-01-01-08.wav,405482,48000,8,female,surprised,0
03-01-08-02-01-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-02-01-02-08.wav,392668,48000,8,female,surprised,0
03-01-08-02-02-01-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-02-02-01-08.wav,402278,48000,8,female,surprised,0
03-01-08-02-02-02-08.wav,datasets\RAVDESS\audio\Actor_08\03-01-08-02-02-02-08.wav,408686,48000,8,female,surprised,0
03-01-01-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-01-01-01-01-09.wav,360982,48000,9,male,neutral,0
03-01-01-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-01-01-01-02-09.wav,354758,48000,9,male,neutral,0
03-01-01-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-01-01-02-01-09.wav,367570,48000,9,male,neutral,0
03-01-01-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-01-01-02-02-09.wav,357974,48000,9,male,neutral,0
03-01-02-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-01-01-01-09.wav,367582,48000,9,male,calm,0
03-01-02-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-01-01-02-09.wav,367582,48000,9,male,calm,0
03-01-02-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-01-02-01-09.wav,380396,48000,9,male,calm,0
03-01-02-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-01-02-02-09.wav,390004,48000,9,male,calm,0
03-01-02-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-02-01-01-09.wav,367582,48000,9,male,calm,0
03-01-02-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-02-01-02-09.wav,377192,48000,9,male,calm,0
03-01-02-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-02-02-01-09.wav,412426,48000,9,male,calm,0
03-01-02-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-02-02-02-02-09.wav,396412,48000,9,male,calm,0
03-01-03-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-01-01-01-09.wav,367580,48000,9,male,happy,0
03-01-03-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-01-01-02-09.wav,386798,48000,9,male,happy,0
03-01-03-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-01-02-01-09.wav,364376,48000,9,male,happy,0
03-01-03-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-01-02-02-09.wav,380394,48000,9,male,happy,0
03-01-03-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-02-01-01-09.wav,409228,48000,9,male,happy,0
03-01-03-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-02-01-02-09.wav,447666,48000,9,male,happy,0
03-01-03-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-02-02-01-09.wav,390014,48000,9,male,happy,0
03-01-03-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-03-02-02-02-09.wav,390012,48000,9,male,happy,0
03-01-04-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-01-01-01-09.wav,361182,48000,9,male,sad,0
03-01-04-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-01-01-02-09.wav,377196,48000,9,male,sad,0
03-01-04-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-01-02-01-09.wav,373994,48000,9,male,sad,0
03-01-04-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-01-02-02-09.wav,373996,48000,9,male,sad,0
03-01-04-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-02-01-01-09.wav,425248,48000,9,male,sad,0
03-01-04-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-02-01-02-09.wav,422044,48000,9,male,sad,0
03-01-04-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-02-02-01-09.wav,396420,48000,9,male,sad,0
03-01-04-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-04-02-02-02-09.wav,418842,48000,9,male,sad,0
03-01-05-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-01-01-01-09.wav,390012,48000,9,male,angry,1
03-01-05-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-01-01-02-09.wav,390000,48000,9,male,angry,1
03-01-05-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-01-02-01-09.wav,406024,48000,9,male,angry,1
03-01-05-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-01-02-02-09.wav,386810,48000,9,male,angry,1
03-01-05-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-02-01-01-09.wav,412436,48000,9,male,angry,1
03-01-05-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-02-01-02-09.wav,410594,48000,9,male,angry,1
03-01-05-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-02-02-01-09.wav,466890,48000,9,male,angry,1
03-01-05-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-05-02-02-02-09.wav,428450,48000,9,male,angry,1
03-01-06-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-01-01-01-09.wav,351492,48000,9,male,fearful,0
03-01-06-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-01-01-02-09.wav,351570,48000,9,male,fearful,0
03-01-06-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-01-02-01-09.wav,348368,48000,9,male,fearful,0
03-01-06-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-01-02-02-09.wav,348366,48000,9,male,fearful,0
03-01-06-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-02-01-01-09.wav,357976,48000,9,male,fearful,0
03-01-06-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-02-01-02-09.wav,361180,48000,9,male,fearful,0
03-01-06-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-02-02-01-09.wav,357976,48000,9,male,fearful,0
03-01-06-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-06-02-02-02-09.wav,357976,48000,9,male,fearful,0
03-01-07-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-01-01-01-09.wav,373992,48000,9,male,disgust,0
03-01-07-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-01-01-02-09.wav,383602,48000,9,male,disgust,0
03-01-07-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-01-02-01-09.wav,380408,48000,9,male,disgust,0
03-01-07-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-01-02-02-09.wav,374008,48000,9,male,disgust,0
03-01-07-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-02-01-01-09.wav,396436,48000,9,male,disgust,0
03-01-07-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-02-01-02-09.wav,386824,48000,9,male,disgust,0
03-01-07-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-02-02-01-09.wav,390028,48000,9,male,disgust,0
03-01-07-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-07-02-02-02-09.wav,393230,48000,9,male,disgust,0
03-01-08-01-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-01-01-01-09.wav,341964,48000,9,male,surprised,0
03-01-08-01-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-01-01-02-09.wav,367590,48000,9,male,surprised,0
03-01-08-01-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-01-02-01-09.wav,377196,48000,9,male,surprised,0
03-01-08-01-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-01-02-02-09.wav,377198,48000,9,male,surprised,0
03-01-08-02-01-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-02-01-01-09.wav,364386,48000,9,male,surprised,0
03-01-08-02-01-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-02-01-02-09.wav,361184,48000,9,male,surprised,0
03-01-08-02-02-01-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-02-02-01-09.wav,373996,48000,9,male,surprised,0
03-01-08-02-02-02-09.wav,datasets\RAVDESS\audio\Actor_09\03-01-08-02-02-02-09.wav,377198,48000,9,male,surprised,0
03-01-01-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-01-01-01-01-10.wav,399286,48000,10,female,neutral,0
03-01-01-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-01-01-01-02-10.wav,428316,48000,10,female,neutral,0
03-01-01-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-01-01-02-01-10.wav,418706,48000,10,female,neutral,0
03-01-01-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-01-01-02-02-10.wav,412314,48000,10,female,neutral,0
03-01-02-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-01-01-01-10.wav,402704,48000,10,female,calm,0
03-01-02-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-01-01-02-10.wav,405910,48000,10,female,calm,0
03-01-02-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-01-02-01-10.wav,409114,48000,10,female,calm,0
03-01-02-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-01-02-02-10.wav,415522,48000,10,female,calm,0
03-01-02-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-02-01-01-10.wav,418724,48000,10,female,calm,0
03-01-02-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-02-01-02-10.wav,418714,48000,10,female,calm,0
03-01-02-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-02-02-01-10.wav,425130,48000,10,female,calm,0
03-01-02-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-02-02-02-02-10.wav,428334,48000,10,female,calm,0
03-01-03-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-01-01-01-10.wav,396302,48000,10,female,happy,0
03-01-03-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-01-01-02-10.wav,393098,48000,10,female,happy,0
03-01-03-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-01-02-01-10.wav,377082,48000,10,female,happy,0
03-01-03-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-01-02-02-10.wav,380286,48000,10,female,happy,0
03-01-03-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-02-01-01-10.wav,428334,48000,10,female,happy,0
03-01-03-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-02-01-02-10.wav,396302,48000,10,female,happy,0
03-01-03-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-02-02-01-10.wav,418724,48000,10,female,happy,0
03-01-03-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-03-02-02-02-10.wav,441148,48000,10,female,happy,0
03-01-04-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-01-01-01-10.wav,377088,48000,10,female,sad,0
03-01-04-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-01-01-02-10.wav,393108,48000,10,female,sad,0
03-01-04-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-01-02-01-10.wav,399516,48000,10,female,sad,0
03-01-04-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-01-02-02-10.wav,425134,48000,10,female,sad,0
03-01-04-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-02-01-01-10.wav,396312,48000,10,female,sad,0
03-01-04-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-02-01-02-10.wav,402718,48000,10,female,sad,0
03-01-04-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-02-02-01-10.wav,412328,48000,10,female,sad,0
03-01-04-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-04-02-02-02-10.wav,402718,48000,10,female,sad,0
03-01-05-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-01-01-01-10.wav,434752,48000,10,female,angry,1
03-01-05-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-01-01-02-10.wav,444362,48000,10,female,angry,1
03-01-05-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-01-02-01-10.wav,453972,48000,10,female,angry,1
03-01-05-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-01-02-02-10.wav,457176,48000,10,female,angry,1
03-01-05-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-02-01-01-10.wav,460376,48000,10,female,angry,1
03-01-05-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-02-01-02-10.wav,489210,48000,10,female,angry,1
03-01-05-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-02-02-01-10.wav,431552,48000,10,female,angry,1
03-01-05-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-05-02-02-02-10.wav,456346,48000,10,female,angry,1
03-01-06-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-01-01-01-10.wav,386710,48000,10,female,fearful,0
03-01-06-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-01-01-02-10.wav,377100,48000,10,female,fearful,0
03-01-06-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-01-02-01-10.wav,399520,48000,10,female,fearful,0
03-01-06-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-01-02-02-10.wav,389912,48000,10,female,fearful,0
03-01-06-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-02-01-01-10.wav,396318,48000,10,female,fearful,0
03-01-06-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-02-01-02-10.wav,415538,48000,10,female,fearful,0
03-01-06-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-02-02-01-10.wav,425146,48000,10,female,fearful,0
03-01-06-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-06-02-02-02-10.wav,431554,48000,10,female,fearful,0
03-01-07-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-01-01-01-10.wav,415528,48000,10,female,disgust,0
03-01-07-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-01-01-02-10.wav,463584,48000,10,female,disgust,0
03-01-07-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-01-02-01-10.wav,431554,48000,10,female,disgust,0
03-01-07-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-01-02-02-10.wav,469992,48000,10,female,disgust,0
03-01-07-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-02-01-01-10.wav,508430,48000,10,female,disgust,0
03-01-07-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-02-01-02-10.wav,495614,48000,10,female,disgust,0
03-01-07-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-02-02-01-10.wav,463580,48000,10,female,disgust,0
03-01-07-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-07-02-02-02-10.wav,527644,48000,10,female,disgust,0
03-01-08-01-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-01-01-01-10.wav,370676,48000,10,female,surprised,0
03-01-08-01-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-01-01-02-10.wav,386694,48000,10,female,surprised,0
03-01-08-01-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-01-02-01-10.wav,396292,48000,10,female,surprised,0
03-01-08-01-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-01-02-02-10.wav,393098,48000,10,female,surprised,0
03-01-08-02-01-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-02-01-01-10.wav,396302,48000,10,female,surprised,0
03-01-08-02-01-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-02-01-02-10.wav,386692,48000,10,female,surprised,0
03-01-08-02-02-01-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-02-02-01-10.wav,409120,48000,10,female,surprised,0
03-01-08-02-02-02-10.wav,datasets\RAVDESS\audio\Actor_10\03-01-08-02-02-02-10.wav,396316,48000,10,female,surprised,0
03-01-01-01-01-01-11.wav,datasets\RAVDESS\audio\Actor_11\03-01-01-01-01-01-11.wav,348136,48000,11,male,neutral,0
03-01-01-01-01-02-11.wav,datasets\RAVDESS\audio\Actor_11\03-01-01-01-01-02-11.wav,345108,48000,11,male,neutral,0
03-01-01-01-02-01-11.wav,datasets\RAVDESS\audio\Actor_11\03-01-01-01-02-01-11.wav,354718,48000,11,male,neutral,0
03-01-01-01-02-02-11.wav,datasets\RAVDESS\audio\Actor_11\03-01-01-01-02-02-11.wav,351520,48000,11,male,neutral,0
